sample,task,n_contigs,precision,recall,f1,accuracy,auroc
robertson-benchmark_kpne-SAMN16357448-u,plasmid,52,0.75,0.75,0.75,0.9615384615384616,0.9270833333333333
robertson-benchmark_kpne-SAMN16357448-u,chromosome,52,0.9795918367346939,1.0,0.9896907216494846,0.9807692307692307,0.96875
robertson-benchmark_kpne-SAMN16357449-s,plasmid,117,0.8571428571428571,0.46153846153846156,0.6,0.9316239316239316,0.9622781065088757
robertson-benchmark_kpne-SAMN16357449-s,chromosome,117,0.9375,1.0,0.967741935483871,0.9401709401709402,0.9825396825396825
robertson-benchmark_kpne-SAMN16357449-u,plasmid,83,1.0,0.42857142857142855,0.6,0.9036144578313253,0.9451345755693582
robertson-benchmark_kpne-SAMN16357449-u,chromosome,83,0.8974358974358975,1.0,0.9459459459459459,0.9036144578313253,0.9934065934065934
robertson-benchmark_kpne-SAMN16357450-s,plasmid,69,0.8333333333333334,0.7692307692307693,0.8,0.927536231884058,0.9725274725274726
robertson-benchmark_kpne-SAMN16357450-s,chromosome,69,0.90625,1.0,0.9508196721311475,0.9130434782608695,0.9937304075235109
robertson-benchmark_kpne-SAMN16357450-u,plasmid,67,1.0,0.47368421052631576,0.6428571428571429,0.8507462686567164,0.9791666666666667
robertson-benchmark_kpne-SAMN16357450-u,chromosome,67,0.8360655737704918,1.0,0.9107142857142857,0.8507462686567164,0.9828431372549019
robertson-benchmark_kpne-SAMN16357451-s,plasmid,99,0.90625,0.9666666666666667,0.9354838709677419,0.9595959595959596,0.9942028985507246
robertson-benchmark_kpne-SAMN16357451-s,chromosome,99,0.8658536585365854,1.0,0.9281045751633987,0.8888888888888888,0.9934607645875252
robertson-benchmark_kpne-SAMN16357451-u,plasmid,103,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9029126213592233,0.9016393442622951
robertson-benchmark_kpne-SAMN16357451-u,chromosome,103,0.7209302325581395,0.9538461538461539,0.8211920529801324,0.7378640776699029,0.9441295546558705
robertson-benchmark_kpne-SAMN16357452-s,plasmid,96,0.8928571428571429,1.0,0.9433962264150944,0.96875,1.0
robertson-benchmark_kpne-SAMN16357452-s,chromosome,96,0.9466666666666667,1.0,0.9726027397260274,0.9583333333333334,1.0
robertson-benchmark_kpne-SAMN16357452-u,plasmid,88,0.8444444444444444,0.9047619047619048,0.8735632183908046,0.875,0.8809523809523809
robertson-benchmark_kpne-SAMN16357452-u,chromosome,88,0.7076923076923077,0.9583333333333334,0.8141592920353983,0.7613636363636364,0.9458333333333333
robertson-benchmark_kpne-SAMN16357453-s,plasmid,86,0.972972972972973,0.5806451612903226,0.7272727272727273,0.686046511627907,0.9442204301075269
robertson-benchmark_kpne-SAMN16357453-s,chromosome,86,0.5974025974025974,0.9583333333333334,0.736,0.6162790697674418,0.7631578947368421
robertson-benchmark_kpne-SAMN16357453-u,plasmid,86,1.0,0.38333333333333336,0.5542168674698795,0.5697674418604651,0.9788461538461539
robertson-benchmark_kpne-SAMN16357453-u,chromosome,86,0.573170731707317,1.0,0.7286821705426356,0.5930232558139535,0.8936170212765958
robertson-benchmark_kpne-SAMN16357454-s,plasmid,38,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9473684210526315,0.953125
robertson-benchmark_kpne-SAMN16357454-s,chromosome,38,0.8918918918918919,1.0,0.9428571428571428,0.8947368421052632,0.9818181818181819
robertson-benchmark_kpne-SAMN16357454-u,plasmid,51,0.8888888888888888,0.8,0.8421052631578947,0.9411764705882353,0.9804878048780488
robertson-benchmark_kpne-SAMN16357454-u,chromosome,51,0.8775510204081632,1.0,0.9347826086956522,0.8823529411764706,0.9883720930232558
robertson-benchmark_kpne-SAMN16357455-s,plasmid,217,0.9818181818181818,0.9642857142857143,0.972972972972973,0.9585253456221198,0.9759475218658893
robertson-benchmark_kpne-SAMN16357455-s,chromosome,217,0.888,0.74,0.8072727272727273,0.7557603686635944,0.835223880597015
robertson-benchmark_kpne-SAMN16357455-u,plasmid,143,0.8817204301075269,0.9761904761904762,0.9265536723163842,0.9090909090909091,0.9753833736884584
robertson-benchmark_kpne-SAMN16357455-u,chromosome,143,0.7407407407407407,0.9302325581395349,0.8247422680412371,0.7622377622377622,0.9181966544267646
robertson-benchmark_kpne-SAMN16357456-s,plasmid,174,0.6428571428571429,0.782608695652174,0.7058823529411765,0.8275862068965517,0.9188179347826088
robertson-benchmark_kpne-SAMN16357456-s,chromosome,174,0.9426751592356688,0.961038961038961,0.9517684887459807,0.9137931034482759,0.9133116883116883
robertson-benchmark_kpne-SAMN16357456-u,plasmid,180,0.5666666666666667,0.7391304347826086,0.6415094339622641,0.7888888888888889,0.8789746917585983
robertson-benchmark_kpne-SAMN16357456-u,chromosome,180,0.910828025477707,0.959731543624161,0.934640522875817,0.8888888888888888,0.912751677852349
robertson-benchmark_kpne-SAMN16357457-s,plasmid,199,0.7105263157894737,0.9878048780487805,0.826530612244898,0.8291457286432161,0.9468417761100688
robertson-benchmark_kpne-SAMN16357457-s,chromosome,199,0.8922155688622755,0.9490445859872612,0.9197530864197531,0.8693467336683417,0.9438883833788292
robertson-benchmark_kpne-SAMN16357457-u,plasmid,126,0.6626506024096386,1.0,0.7971014492753623,0.7777777777777778,0.8619718309859156
robertson-benchmark_kpne-SAMN16357457-u,chromosome,126,0.826530612244898,0.9101123595505618,0.8663101604278075,0.8015873015873016,0.8542362587306407
robertson-benchmark_kpne-SAMN16357458-s,plasmid,84,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_kpne-SAMN16357458-s,chromosome,84,0.8783783783783784,1.0,0.935251798561151,0.8928571428571429,0.9975708502024291
robertson-benchmark_kpne-SAMN16357458-u,plasmid,107,1.0,0.9565217391304348,0.9777777777777777,0.9906542056074766,0.9906832298136645
robertson-benchmark_kpne-SAMN16357458-u,chromosome,107,0.9166666666666666,1.0,0.9565217391304348,0.9252336448598131,0.9940191387559809
robertson-benchmark_kpne-SAMN16357459-s,plasmid,241,0.0,0.0,0.0,0.8755186721991701,
robertson-benchmark_kpne-SAMN16357459-s,chromosome,241,1.0,0.9087136929460581,0.9521739130434783,0.9087136929460581,
robertson-benchmark_kpne-SAMN16357459-u,plasmid,103,0.0,0.0,0.0,0.9611650485436893,
robertson-benchmark_kpne-SAMN16357459-u,chromosome,103,1.0,0.9902912621359223,0.9951219512195122,0.9902912621359223,
robertson-benchmark_kpne-SAMN16357460-s,plasmid,134,0.0,0.0,0.0,0.9477611940298507,
robertson-benchmark_kpne-SAMN16357460-s,chromosome,134,1.0,0.9626865671641791,0.9809885931558935,0.9626865671641791,
robertson-benchmark_kpne-SAMN16357460-u,plasmid,80,0.0,0.0,0.0,0.9,
robertson-benchmark_kpne-SAMN16357460-u,chromosome,80,1.0,0.9875,0.9937106918238994,0.9875,
robertson-benchmark_kpne-SAMN16357461-s,plasmid,163,0.88,0.7857142857142857,0.8301886792452831,0.9447852760736196,0.9854497354497355
robertson-benchmark_kpne-SAMN16357461-s,chromosome,163,0.9354838709677419,0.9931506849315068,0.9634551495016611,0.9325153374233128,0.9863013698630136
robertson-benchmark_kpne-SAMN16357461-u,plasmid,118,0.92,0.6571428571428571,0.7666666666666667,0.8813559322033898,0.959380378657487
robertson-benchmark_kpne-SAMN16357461-u,chromosome,118,0.9009009009009009,1.0,0.9478672985781991,0.9067796610169492,0.9333333333333333
robertson-benchmark_kpne-SAMN16357462-s,plasmid,137,0.0,0.0,0.0,0.9781021897810219,
robertson-benchmark_kpne-SAMN16357462-s,chromosome,137,1.0,0.9854014598540146,0.9926470588235294,0.9854014598540146,
robertson-benchmark_kpne-SAMN16357462-u,plasmid,100,0.0,0.0,0.0,0.98,
robertson-benchmark_kpne-SAMN16357462-u,chromosome,100,1.0,1.0,1.0,1.0,
robertson-benchmark_kpne-SAMN16357463-s,plasmid,166,0.6666666666666666,0.11428571428571428,0.1951219512195122,0.8012048192771084,0.7749182115594329
robertson-benchmark_kpne-SAMN16357463-s,chromosome,166,0.8909090909090909,0.9932432432432432,0.939297124600639,0.8855421686746988,0.9583333333333333
robertson-benchmark_kpne-SAMN16357463-u,plasmid,133,0.0,0.0,0.0,0.49624060150375937,0.6363636363636364
robertson-benchmark_kpne-SAMN16357463-u,chromosome,133,0.8195488721804511,1.0,0.9008264462809917,0.8195488721804511,0.9201070336391437
robertson-benchmark_kpne-SAMN16357464-s,plasmid,175,0.9782608695652174,1.0,0.989010989010989,0.9942857142857143,0.9945299145299146
robertson-benchmark_kpne-SAMN16357464-s,chromosome,175,0.8618421052631579,0.9924242424242424,0.9225352112676056,0.8742857142857143,0.9920718816067653
robertson-benchmark_kpne-SAMN16357464-u,plasmid,137,0.9032258064516129,0.9491525423728814,0.9256198347107438,0.9343065693430657,0.9619730551933942
robertson-benchmark_kpne-SAMN16357464-u,chromosome,137,0.8061224489795918,0.9518072289156626,0.8729281767955801,0.8321167883211679,0.9544846050870147
robertson-benchmark_kpne-SAMN16357465-s,plasmid,141,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.9078014184397163,0.978319783197832
robertson-benchmark_kpne-SAMN16357465-s,chromosome,141,0.8905109489051095,0.991869918699187,0.9384615384615385,0.8865248226950354,0.9837398373983739
robertson-benchmark_kpne-SAMN16357465-u,plasmid,162,1.0,0.7333333333333333,0.8461538461538461,0.9506172839506173,0.9982323232323232
robertson-benchmark_kpne-SAMN16357465-u,chromosome,162,0.8627450980392157,1.0,0.9263157894736842,0.8703703703703703,1.0
robertson-benchmark_kpne-SAMN16357466-s,plasmid,282,0.648936170212766,0.9104477611940298,0.7577639751552795,0.8617021276595744,0.9471017007983339
robertson-benchmark_kpne-SAMN16357466-s,chromosome,282,0.8842975206611571,0.963963963963964,0.9224137931034483,0.8723404255319149,0.9454954954954955
robertson-benchmark_kpne-SAMN16357466-u,plasmid,215,0.7469879518072289,0.8857142857142857,0.8104575163398693,0.8651162790697674,0.9525123152709359
robertson-benchmark_kpne-SAMN16357466-u,chromosome,215,0.8736263736263736,0.9695121951219512,0.9190751445086706,0.8697674418604651,0.9257532281205165
robertson-benchmark_kpne-SAMN16357467-s,plasmid,121,0.7619047619047619,1.0,0.8648648648648649,0.9586776859504132,0.9970238095238095
robertson-benchmark_kpne-SAMN16357467-s,chromosome,121,0.9902912621359223,0.9714285714285714,0.9807692307692307,0.9669421487603306,0.9922619047619048
robertson-benchmark_kpne-SAMN16357467-u,plasmid,85,0.65625,1.0,0.7924528301886793,0.8705882352941177,0.9910714285714286
robertson-benchmark_kpne-SAMN16357467-u,chromosome,85,1.0,0.9545454545454546,0.9767441860465116,0.9647058823529412,0.9792663476874003
robertson-benchmark_kpne-SAMN16357468-s,plasmid,152,0.7857142857142857,0.6875,0.7333333333333333,0.8947368421052632,0.95546875
robertson-benchmark_kpne-SAMN16357468-s,chromosome,152,0.9197080291970803,0.984375,0.9509433962264151,0.9144736842105263,0.9583333333333334
robertson-benchmark_kpne-SAMN16357468-u,plasmid,112,0.7142857142857143,0.78125,0.746268656716418,0.8482142857142857,0.937890625
robertson-benchmark_kpne-SAMN16357468-u,chromosome,112,0.8947368421052632,0.9770114942528736,0.9340659340659341,0.8928571428571429,0.929655172413793
robertson-benchmark_kpne-SAMN16357470-s,plasmid,186,0.8813559322033898,0.9285714285714286,0.9043478260869565,0.9408602150537635,0.9684065934065934
robertson-benchmark_kpne-SAMN16357470-s,chromosome,186,0.8988095238095238,0.9869281045751634,0.940809968847352,0.8978494623655914,0.9314715785304021
robertson-benchmark_kpne-SAMN16357470-u,plasmid,160,0.8309859154929577,0.9516129032258065,0.8872180451127819,0.90625,0.9815668202764978
robertson-benchmark_kpne-SAMN16357470-u,chromosome,160,0.8956521739130435,0.8512396694214877,0.8728813559322034,0.8125,0.9016740834922653
robertson-benchmark_kpne-SAMN16357471-s,plasmid,85,1.0,0.16666666666666666,0.2857142857142857,0.9411764705882353,0.930379746835443
robertson-benchmark_kpne-SAMN16357471-s,chromosome,85,0.9411764705882353,1.0,0.9696969696969697,0.9411764705882353,0.9775
robertson-benchmark_kpne-SAMN16357471-u,plasmid,69,0.0,0.0,0.0,0.9420289855072463,0.7222222222222221
robertson-benchmark_kpne-SAMN16357471-u,chromosome,69,0.9855072463768116,1.0,0.9927007299270073,0.9855072463768116,0.8676470588235294
robertson-benchmark_kpne-SAMN16357472-s,plasmid,7028,0.168,0.9545454545454546,0.2857142857142857,0.9850597609561753,0.9908130693172087
robertson-benchmark_kpne-SAMN16357472-s,chromosome,7028,0.9992793312193716,0.9887335995436395,0.993978494623656,0.9880478087649402,0.9920671705647461
robertson-benchmark_kpne-SAMN16357472-u,plasmid,7479,0.22033898305084745,0.9629629629629629,0.3586206896551724,0.9875651825110309,0.995248603407487
robertson-benchmark_kpne-SAMN16357472-u,chromosome,7479,0.9983862291554599,0.9959753152669708,0.9971793149764943,0.9943842759727236,0.9951542795814328
robertson-benchmark_paer-SAMN10163177-s,plasmid,81,0.0,0.0,0.0,0.9135802469135802,
robertson-benchmark_paer-SAMN10163177-s,chromosome,81,1.0,0.9876543209876543,0.9937888198757764,0.9876543209876543,
robertson-benchmark_paer-SAMN10163177-u,plasmid,166,0.0,0.0,0.0,0.891566265060241,
robertson-benchmark_paer-SAMN10163177-u,chromosome,166,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN10163199-s,plasmid,86,0.0,0.0,0.0,0.9069767441860465,
robertson-benchmark_paer-SAMN10163199-s,chromosome,86,1.0,0.9883720930232558,0.9941520467836257,0.9883720930232558,
robertson-benchmark_paer-SAMN10163199-u,plasmid,159,0.0,0.0,0.0,0.89937106918239,
robertson-benchmark_paer-SAMN10163199-u,chromosome,159,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN10346774-s,plasmid,69,0.0,0.0,0.0,1.0,
robertson-benchmark_paer-SAMN10346774-s,chromosome,69,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN10346774-u,plasmid,164,0.0,0.0,0.0,0.9817073170731707,
robertson-benchmark_paer-SAMN10346774-u,chromosome,164,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN11056482-s,plasmid,72,0.0,0.0,0.0,1.0,
robertson-benchmark_paer-SAMN11056482-s,chromosome,72,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN11056482-u,plasmid,144,0.0,0.0,0.0,0.9930555555555556,
robertson-benchmark_paer-SAMN11056482-u,chromosome,144,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN16357210-s,plasmid,80,0.0,0.0,0.0,0.975,
robertson-benchmark_paer-SAMN16357210-s,chromosome,80,1.0,1.0,1.0,1.0,
robertson-benchmark_paer-SAMN16357210-u,plasmid,144,0.0,0.0,0.0,0.8958333333333334,
robertson-benchmark_paer-SAMN16357210-u,chromosome,144,1.0,0.9930555555555556,0.9965156794425087,0.9930555555555556,
robertson-benchmark_saur-SAMN02700075-s,plasmid,112,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN02700075-s,chromosome,112,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN02700075-u,plasmid,67,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN02700075-u,chromosome,67,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255442-s,plasmid,62,1.0,1.0,1.0,1.0,0.9999999999999999
robertson-benchmark_saur-SAMN03255442-s,chromosome,62,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255442-u,plasmid,40,0.25,1.0,0.4,0.925,1.0
robertson-benchmark_saur-SAMN03255442-u,chromosome,40,1.0,0.9743589743589743,0.987012987012987,0.975,1.0
robertson-benchmark_saur-SAMN03255444-s,plasmid,58,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255444-s,chromosome,58,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255444-u,plasmid,60,0.25,1.0,0.4,0.95,1.0
robertson-benchmark_saur-SAMN03255444-u,chromosome,60,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255445-s,plasmid,105,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255445-s,chromosome,105,0.9354838709677419,1.0,0.9666666666666667,0.9428571428571428,1.0
robertson-benchmark_saur-SAMN03255445-u,plasmid,77,0.7419354838709677,1.0,0.8518518518518519,0.8961038961038961,1.0
robertson-benchmark_saur-SAMN03255445-u,chromosome,77,1.0,0.9814814814814815,0.9906542056074766,0.987012987012987,0.999194847020934
robertson-benchmark_saur-SAMN03255446-s,plasmid,88,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255446-s,chromosome,88,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255446-u,plasmid,54,0.1111111111111111,1.0,0.2,0.8518518518518519,1.0
robertson-benchmark_saur-SAMN03255446-u,chromosome,54,1.0,0.9811320754716981,0.9904761904761905,0.9814814814814815,1.0
robertson-benchmark_saur-SAMN03255448-s,plasmid,66,0.25,1.0,0.4,0.9545454545454546,1.0
robertson-benchmark_saur-SAMN03255448-s,chromosome,66,1.0,0.9846153846153847,0.9922480620155039,0.9848484848484849,1.0
robertson-benchmark_saur-SAMN03255448-u,plasmid,36,0.14285714285714285,1.0,0.25,0.8333333333333334,1.0
robertson-benchmark_saur-SAMN03255448-u,chromosome,36,1.0,0.9714285714285714,0.9855072463768116,0.9722222222222222,1.0
robertson-benchmark_saur-SAMN03255449-s,plasmid,141,0.03333333333333333,1.0,0.06451612903225806,0.7943262411347518,1.0
robertson-benchmark_saur-SAMN03255449-s,chromosome,141,1.0,0.8928571428571429,0.9433962264150944,0.8936170212765957,1.0
robertson-benchmark_saur-SAMN03255449-u,plasmid,222,0.014285714285714285,1.0,0.028169014084507043,0.6891891891891891,1.0
robertson-benchmark_saur-SAMN03255449-u,chromosome,222,1.0,0.9683257918552036,0.9839080459770115,0.9684684684684685,1.0
robertson-benchmark_saur-SAMN03255451-s,plasmid,99,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255451-s,chromosome,99,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255451-u,plasmid,59,0.3333333333333333,1.0,0.5,0.864406779661017,1.0
robertson-benchmark_saur-SAMN03255451-u,chromosome,59,1.0,0.9818181818181818,0.9908256880733946,0.9830508474576272,1.0
robertson-benchmark_saur-SAMN03255453-s,plasmid,54,0.3333333333333333,1.0,0.5,0.9259259259259259,1.0
robertson-benchmark_saur-SAMN03255453-s,chromosome,54,1.0,0.9807692307692307,0.9902912621359223,0.9814814814814815,1.0
robertson-benchmark_saur-SAMN03255453-u,plasmid,33,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255453-u,chromosome,33,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255454-s,plasmid,77,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255454-s,chromosome,77,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255454-u,plasmid,75,0.125,1.0,0.2222222222222222,0.9066666666666666,1.0
robertson-benchmark_saur-SAMN03255454-u,chromosome,75,1.0,0.972972972972973,0.9863013698630136,0.9733333333333334,1.0
robertson-benchmark_saur-SAMN03255458-s,plasmid,80,0.5555555555555556,1.0,0.7142857142857143,0.95,1.0
robertson-benchmark_saur-SAMN03255458-s,chromosome,80,0.987012987012987,1.0,0.9934640522875817,0.9875,0.9901315789473684
robertson-benchmark_saur-SAMN03255458-u,plasmid,87,1.0,0.6428571428571429,0.782608695652174,0.9425287356321839,0.9500978473581213
robertson-benchmark_saur-SAMN03255458-u,chromosome,87,0.9875,1.0,0.9937106918238994,0.9885057471264368,1.0
robertson-benchmark_saur-SAMN03255460-s,plasmid,101,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255460-s,chromosome,101,0.96875,1.0,0.9841269841269841,0.9702970297029703,1.0
robertson-benchmark_saur-SAMN03255460-u,plasmid,64,0.7,1.0,0.8235294117647058,0.953125,1.0
robertson-benchmark_saur-SAMN03255460-u,chromosome,64,0.9827586206896551,1.0,0.991304347826087,0.984375,1.0
robertson-benchmark_saur-SAMN03255463-s,plasmid,79,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255463-s,chromosome,79,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255463-u,plasmid,54,0.2,1.0,0.3333333333333333,0.9259259259259259,1.0
robertson-benchmark_saur-SAMN03255463-u,chromosome,54,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255464-s,plasmid,70,0.6153846153846154,1.0,0.7619047619047619,0.9285714285714286,1.0
robertson-benchmark_saur-SAMN03255464-s,chromosome,70,1.0,0.984375,0.9921259842519685,0.9857142857142858,0.9973958333333334
robertson-benchmark_saur-SAMN03255464-u,plasmid,50,0.75,1.0,0.8571428571428571,0.94,0.997289972899729
robertson-benchmark_saur-SAMN03255464-u,chromosome,50,1.0,0.9523809523809523,0.975609756097561,0.96,0.9910714285714286
robertson-benchmark_saur-SAMN03255466-s,plasmid,90,0.0,0.0,0.0,1.0,
robertson-benchmark_saur-SAMN03255466-s,chromosome,90,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN03255466-u,plasmid,57,0.0,0.0,0.0,0.8596491228070176,
robertson-benchmark_saur-SAMN03255466-u,chromosome,57,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN03255469-s,plasmid,88,0.0,0.0,0.0,0.9545454545454546,
robertson-benchmark_saur-SAMN03255469-s,chromosome,88,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN03255469-u,plasmid,66,0.0,0.0,0.0,1.0,
robertson-benchmark_saur-SAMN03255469-u,chromosome,66,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN03255474-s,plasmid,107,0.6923076923076923,0.8181818181818182,0.75,0.9439252336448598,0.990530303030303
robertson-benchmark_saur-SAMN03255474-s,chromosome,107,0.98989898989899,0.98989898989899,0.98989898989899,0.9813084112149533,0.9936868686868687
robertson-benchmark_saur-SAMN03255474-u,plasmid,118,0.65,1.0,0.7878787878787878,0.940677966101695,0.9934065934065934
robertson-benchmark_saur-SAMN03255474-u,chromosome,118,0.9813084112149533,0.963302752293578,0.9722222222222222,0.9491525423728814,0.9867482161060143
robertson-benchmark_saur-SAMN03255479-s,plasmid,71,0.6666666666666666,1.0,0.8,0.971830985915493,1.0
robertson-benchmark_saur-SAMN03255479-s,chromosome,71,1.0,0.9852941176470589,0.9925925925925926,0.9859154929577465,1.0
robertson-benchmark_saur-SAMN03255479-u,plasmid,43,0.6666666666666666,1.0,0.8,0.9534883720930233,1.0
robertson-benchmark_saur-SAMN03255479-u,chromosome,43,1.0,0.975,0.9873417721518988,0.9767441860465116,0.9916666666666667
robertson-benchmark_saur-SAMN03255481-s,plasmid,66,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255481-s,chromosome,66,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255481-u,plasmid,26,0.5,1.0,0.6666666666666666,0.9615384615384616,1.0
robertson-benchmark_saur-SAMN03255481-u,chromosome,26,1.0,0.96,0.9795918367346939,0.9615384615384616,1.0
robertson-benchmark_saur-SAMN03255482-s,plasmid,66,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255482-s,chromosome,66,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255482-u,plasmid,32,0.5,1.0,0.6666666666666666,0.96875,1.0
robertson-benchmark_saur-SAMN03255482-u,chromosome,32,1.0,0.967741935483871,0.9836065573770492,0.96875,1.0
robertson-benchmark_saur-SAMN03255486-s,plasmid,58,0.6666666666666666,1.0,0.8,0.9655172413793104,1.0
robertson-benchmark_saur-SAMN03255486-s,chromosome,58,1.0,0.9818181818181818,0.9908256880733946,0.9827586206896551,1.0
robertson-benchmark_saur-SAMN03255486-u,plasmid,52,0.8333333333333334,1.0,0.9090909090909091,0.9807692307692307,1.0
robertson-benchmark_saur-SAMN03255486-u,chromosome,52,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255487-s,plasmid,74,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255487-s,chromosome,74,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03255487-u,plasmid,66,0.8888888888888888,1.0,0.9411764705882353,0.9848484848484849,1.0
robertson-benchmark_saur-SAMN03255487-u,chromosome,66,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03996304-s,plasmid,49,0.6666666666666666,1.0,0.8,0.9387755102040817,1.0
robertson-benchmark_saur-SAMN03996304-s,chromosome,49,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN03996304-u,plasmid,55,0.2857142857142857,1.0,0.4444444444444444,0.8181818181818182,1.0
robertson-benchmark_saur-SAMN03996304-u,chromosome,55,1.0,0.9411764705882353,0.9696969696969697,0.9454545454545454,1.0
robertson-benchmark_saur-SAMN07312456-s,plasmid,49,0.0,0.0,0.0,1.0,
robertson-benchmark_saur-SAMN07312456-s,chromosome,49,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN07312456-u,plasmid,38,0.0,0.0,0.0,0.7894736842105263,
robertson-benchmark_saur-SAMN07312456-u,chromosome,38,1.0,0.868421052631579,0.9295774647887324,0.868421052631579,
robertson-benchmark_saur-SAMN10163180-s,plasmid,27,0.0,0.0,0.0,1.0,
robertson-benchmark_saur-SAMN10163180-s,chromosome,27,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN10163180-u,plasmid,18,0.0,0.0,0.0,1.0,
robertson-benchmark_saur-SAMN10163180-u,chromosome,18,1.0,1.0,1.0,1.0,
robertson-benchmark_saur-SAMN11056375-s,plasmid,90,0.2,1.0,0.3333333333333333,0.9555555555555556,1.0
robertson-benchmark_saur-SAMN11056375-s,chromosome,90,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN11056375-u,plasmid,77,0.5,1.0,0.6666666666666666,0.974025974025974,1.0
robertson-benchmark_saur-SAMN11056375-u,chromosome,77,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN11056481-s,plasmid,93,0.8333333333333334,1.0,0.9090909090909091,0.978494623655914,1.0
robertson-benchmark_saur-SAMN11056481-s,chromosome,93,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN11056481-u,plasmid,76,0.4,1.0,0.5714285714285714,0.881578947368421,1.0
robertson-benchmark_saur-SAMN11056481-u,chromosome,76,0.9864864864864865,1.0,0.9931972789115646,0.9868421052631579,1.0
robertson-benchmark_saur-SAMN11056488-s,plasmid,48,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN11056488-s,chromosome,48,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN11056488-u,plasmid,44,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.8181818181818182,0.8648648648648649
robertson-benchmark_saur-SAMN11056488-u,chromosome,44,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN16357255-s,plasmid,62,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN16357255-s,chromosome,62,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN16357255-u,plasmid,35,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN16357255-u,chromosome,35,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN16357387-s,plasmid,24,1.0,1.0,1.0,1.0,1.0
robertson-benchmark_saur-SAMN16357387-s,chromosome,24,1.0,1.0,1.0,1.0,1.0
